DateTime,CO(GT),C6H6(GT),NOx(GT),NO2(GT)
2004-08-25 00:00:00,1.5,6.8,99.0,84.0
2004-08-25 01:00:00,1.3,6.3,71.0,71.0
2004-08-25 02:00:00,1.1,4.7,59.0,62.0
2004-08-25 03:00:00,0.5,2.0,42.5,51.0
2004-08-25 04:00:00,0.6,3.6,26.0,40.0
2004-08-25 05:00:00,0.7,4.4,47.0,50.0
2004-08-25 06:00:00,1.1,6.4,108.0,78.0
2004-08-25 07:00:00,1.9,11.9,160.0,89.0
2004-08-25 08:00:00,3.5,21.0,204.0,106.0
2004-08-25 09:00:00,2.9,15.6,193.0,107.0
2004-08-25 10:00:00,2.2,12.1,146.0,93.0
2004-08-25 11:00:00,2.0,9.3,126.0,95.0
2004-08-25 12:00:00,1.7,8.7,90.0,78.0
2004-08-25 13:00:00,1.6,7.9,84.0,76.0
2004-08-25 14:00:00,1.3,6.2,60.0,66.0
2004-08-25 15:00:00,1.3,6.3,66.0,71.0
2004-08-25 16:00:00,1.3,6.0,57.0,61.0
2004-08-25 17:00:00,1.6,7.9,71.0,73.0
2004-08-25 18:00:00,1.3,5.8,51.0,54.0
2004-08-25 19:00:00,1.4,6.3,49.0,53.0
2004-08-25 20:00:00,1.4,6.0,59.0,69.0
2004-08-25 21:00:00,1.3,6.3,66.0,77.0
2004-08-25 22:00:00,1.4,6.8,72.0,83.0
2004-08-25 23:00:00,1.5,7.0,89.0,94.0
2004-08-26 00:00:00,1.5,7.0,75.0,84.0
2004-08-26 01:00:00,0.9,5.0,38.0,55.0
2004-08-26 02:00:00,0.6,2.8,24.0,35.0
2004-08-26 03:00:00,0.5,2.1,21.5,33.0
2004-08-26 04:00:00,0.5,1.7,19.0,31.0
2004-08-26 05:00:00,0.5,2.8,40.0,45.0
2004-08-26 06:00:00,1.0,2.8217391304347825,63.0,59.0
2004-08-26 07:00:00,1.9,2.8434782608695652,121.0,83.0
2004-08-26 08:00:00,2.6,2.8652173913043475,143.0,90.0
2004-08-26 09:00:00,1.7,2.88695652173913,104.0,87.0
2004-08-26 10:00:00,1.7,2.908695652173913,111.0,83.0
2004-08-26 11:00:00,1.4,2.9304347826086956,83.0,71.0
2004-08-26 12:00:00,1.6,2.9521739130434783,90.0,77.0
2004-08-26 13:00:00,1.3,2.9739130434782606,82.0,75.0
2004-08-26 14:00:00,0.9,2.9956521739130433,48.0,52.0
2004-08-26 15:00:00,1.4,3.017391304347826,89.0,76.0
2004-08-26 16:00:00,1.0,3.0391304347826087,58.0,60.0
2004-08-26 17:00:00,2.2,3.060869565217391,129.0,99.0
2004-08-26 18:00:00,1.9,3.0826086956521737,103.0,88.0
2004-08-26 19:00:00,2.1,3.1043478260869564,115.0,91.0
2004-08-26 20:00:00,1.7,3.126086956521739,108.0,91.0
2004-08-26 21:00:00,1.0,3.1478260869565213,60.0,68.0
2004-08-26 22:00:00,1.1,3.169565217391304,68.0,71.0
2004-08-26 23:00:00,0.7,3.1913043478260867,36.0,49.0
2004-08-27 00:00:00,1.3,3.2130434782608694,81.0,71.0
2004-08-27 01:00:00,1.3,3.234782608695652,91.0,76.0
2004-08-27 02:00:00,1.0,3.2565217391304344,65.0,67.0
2004-08-27 03:00:00,0.7,3.278260869565217,55.5,62.5
2004-08-27 04:00:00,0.6,3.3,46.0,58.0
2004-08-27 05:00:00,0.7,3.3217391304347825,71.0,53.0
2004-08-27 06:00:00,1.1,3.3434782608695652,92.0,52.0
2004-08-27 07:00:00,2.4,3.3652173913043475,201.0,68.0
2004-08-27 08:00:00,2.4,3.38695652173913,169.0,69.0
2004-08-27 09:00:00,2.3,3.408695652173913,158.0,83.0
2004-08-27 10:00:00,2.2,3.4304347826086956,147.0,99.0
2004-08-27 11:00:00,1.8,3.4521739130434783,119.0,101.0
2004-08-27 12:00:00,2.0,3.4739130434782606,114.0,104.0
2004-08-27 13:00:00,1.5,3.4956521739130433,92.0,89.0
2004-08-27 14:00:00,1.4,3.517391304347826,82.0,88.0
2004-08-27 15:00:00,1.5,3.5391304347826087,85.0,89.0
2004-08-27 16:00:00,1.6,3.5608695652173914,96.0,92.0
2004-08-27 17:00:00,1.9,3.5826086956521737,104.0,109.0
2004-08-27 18:00:00,2.0,3.6043478260869564,101.0,107.0
2004-08-27 19:00:00,2.3,3.626086956521739,128.0,116.0
2004-08-27 20:00:00,2.4,3.6478260869565213,147.0,124.0
2004-08-27 21:00:00,1.8,3.669565217391304,115.0,112.0
2004-08-27 22:00:00,1.7,3.6913043478260867,97.0,99.0
2004-08-27 23:00:00,1.2,3.7130434782608694,74.0,85.0
2004-08-28 00:00:00,0.8,3.734782608695652,50.0,69.0
2004-08-28 01:00:00,0.7,3.7565217391304344,41.0,58.0
2004-08-28 02:00:00,0.6,3.778260869565217,36.0,49.0
2004-08-28 03:00:00,0.6,3.8,38.0,52.5
2004-08-28 04:00:00,0.6,2.5,40.0,56.0
2004-08-28 05:00:00,0.4,1.7,25.0,33.0
2004-08-28 06:00:00,0.5,3.4,38.0,39.0
2004-08-28 07:00:00,0.7,4.3,38.0,43.0
2004-08-28 08:00:00,1.2,7.1,75.0,62.0
2004-08-28 09:00:00,1.7,8.3,104.0,81.0
2004-08-28 10:00:00,1.8,9.1,134.0,102.0
2004-08-28 11:00:00,1.5,7.7,85.0,86.0
2004-08-28 12:00:00,1.2,7.2,30.0,37.0
2004-08-28 13:00:00,1.1,5.8,49.0,64.0
2004-08-28 14:00:00,1.1246575342465754,3.5,51.16216216216216,64.5
2004-08-28 15:00:00,1.1493150684931508,4.7,53.32432432432432,65.0
2004-08-28 16:00:00,1.1739726027397261,6.7,55.486486486486484,65.5
2004-08-28 17:00:00,1.1986301369863015,8.9,57.648648648648646,66.0
2004-08-28 18:00:00,1.2232876712328768,8.0,59.81081081081081,66.5
2004-08-28 19:00:00,1.2479452054794522,9.0,61.972972972972975,67.0
2004-08-28 20:00:00,1.2726027397260276,7.1,64.13513513513513,67.5
2004-08-28 21:00:00,1.297260273972603,8.8,66.29729729729729,68.0
2004-08-28 22:00:00,1.3219178082191783,8.4,68.45945945945945,68.5
2004-08-28 23:00:00,1.3465753424657536,9.3,70.62162162162161,69.0
2004-08-29 00:00:00,1.371232876712329,6.4,72.78378378378378,69.5
2004-08-29 01:00:00,1.3958904109589043,6.9,74.94594594594595,70.0
2004-08-29 02:00:00,1.4205479452054794,7.3,77.10810810810811,70.5
2004-08-29 03:00:00,1.4452054794520548,5.9,79.27027027027027,71.0
2004-08-29 04:00:00,1.4698630136986301,4.8,81.43243243243244,71.5
2004-08-29 05:00:00,1.4945205479452055,3.5,83.5945945945946,72.0
2004-08-29 06:00:00,1.5191780821917809,3.0,85.75675675675676,72.5
2004-08-29 07:00:00,1.5438356164383562,2.8,87.91891891891892,73.0
2004-08-29 08:00:00,1.5684931506849316,4.8,90.08108108108108,73.5
2004-08-29 09:00:00,1.593150684931507,3.9,92.24324324324324,74.0
2004-08-29 10:00:00,1.6178082191780823,6.9,94.4054054054054,74.5
2004-08-29 11:00:00,1.6424657534246576,6.8,96.56756756756756,75.0
2004-08-29 12:00:00,1.667123287671233,5.0,98.72972972972974,75.5
2004-08-29 13:00:00,1.6917808219178083,4.0,100.8918918918919,76.0
2004-08-29 14:00:00,1.7164383561643834,3.5,103.05405405405406,76.5
2004-08-29 15:00:00,1.7410958904109588,4.1,105.21621621621622,77.0
2004-08-29 16:00:00,1.7657534246575342,5.4,107.37837837837839,77.5
2004-08-29 17:00:00,1.7904109589041095,8.6,109.54054054054055,78.0
2004-08-29 18:00:00,1.8150684931506849,8.8,111.70270270270271,78.5
2004-08-29 19:00:00,1.8397260273972602,13.7,113.86486486486487,79.0
2004-08-29 20:00:00,1.8643835616438356,11.8,116.02702702702703,79.5
2004-08-29 21:00:00,1.889041095890411,8.6,118.1891891891892,80.0
2004-08-29 22:00:00,1.9136986301369863,9.2,120.35135135135135,80.5
2004-08-29 23:00:00,1.9383561643835616,12.2,122.51351351351352,81.0
2004-08-30 00:00:00,1.963013698630137,7.8,124.67567567567568,81.5
2004-08-30 01:00:00,1.9876712328767123,4.5,126.83783783783784,82.0
2004-08-30 02:00:00,2.0123287671232877,2.9,129.0,82.5
2004-08-30 03:00:00,2.036986301369863,1.8,131.16216216216216,83.0
2004-08-30 04:00:00,2.0616438356164384,1.7,133.32432432432432,83.5
2004-08-30 05:00:00,2.0863013698630137,3.9,135.48648648648648,84.0
2004-08-30 06:00:00,2.110958904109589,7.6,137.64864864864865,84.5
2004-08-30 07:00:00,2.1356164383561644,23.3,139.8108108108108,85.0
2004-08-30 08:00:00,2.16027397260274,28.5,141.97297297297297,85.5
2004-08-30 09:00:00,2.184931506849315,20.4,144.13513513513513,86.0
2004-08-30 10:00:00,2.2095890410958905,13.7,146.2972972972973,86.5
2004-08-30 11:00:00,2.234246575342466,11.8,148.45945945945948,87.0
2004-08-30 12:00:00,2.258904109589041,10.1,150.6216216216216,87.5
2004-08-30 13:00:00,2.2835616438356166,9.3,152.7837837837838,88.0
2004-08-30 14:00:00,2.308219178082192,7.6,154.94594594594594,88.5
2004-08-30 15:00:00,2.3328767123287673,13.1,157.10810810810813,89.0
2004-08-30 16:00:00,2.3575342465753426,12.2,159.27027027027026,89.5
2004-08-30 17:00:00,2.382191780821918,11.9,161.43243243243245,90.0
2004-08-30 18:00:00,2.4068493150684933,14.1,163.59459459459458,90.5
2004-08-30 19:00:00,2.4315068493150687,11.3,165.75675675675677,91.0
2004-08-30 20:00:00,2.456164383561644,10.3,167.9189189189189,91.5
2004-08-30 21:00:00,2.4808219178082194,10.8,170.0810810810811,92.0
2004-08-30 22:00:00,2.5054794520547947,9.4,172.24324324324323,92.5
2004-08-30 23:00:00,2.53013698630137,7.1,174.40540540540542,93.0
2004-08-31 00:00:00,2.5547945205479454,5.1,176.56756756756755,93.5
2004-08-31 01:00:00,2.5794520547945208,4.7,178.72972972972974,94.0
2004-08-31 02:00:00,2.604109589041096,2.9,180.8918918918919,94.5
2004-08-31 03:00:00,2.6287671232876715,2.1,183.05405405405406,95.0
2004-08-31 04:00:00,2.653424657534247,2.9,185.21621621621622,95.5
2004-08-31 05:00:00,2.678082191780822,4.3,187.3783783783784,96.0
2004-08-31 06:00:00,2.7027397260273975,6.6,189.54054054054055,96.5
2004-08-31 07:00:00,2.727397260273973,21.0,191.7027027027027,97.0
2004-08-31 08:00:00,2.7520547945205482,26.2,193.86486486486487,97.5
2004-08-31 09:00:00,2.776712328767123,16.1,196.02702702702703,98.0
2004-08-31 10:00:00,2.8013698630136985,15.3,198.1891891891892,98.5
2004-08-31 11:00:00,2.826027397260274,16.5,200.35135135135135,99.0
2004-08-31 12:00:00,2.850684931506849,14.1,202.51351351351352,99.5
2004-08-31 13:00:00,2.8753424657534246,12.2,204.67567567567568,100.0
2004-08-31 14:00:00,2.9,8.9,206.83783783783784,100.5
2004-08-31 15:00:00,1.9,11.0,209.0,101.0
2004-08-31 16:00:00,1.4,7.6,132.0,71.0
2004-08-31 17:00:00,2.0,10.1,166.0,82.0
2004-08-31 18:00:00,2.7,14.1,243.0,104.0
2004-08-31 19:00:00,2.8,14.1,247.0,105.0
2004-08-31 20:00:00,2.0,10.3,165.0,87.0
2004-08-31 21:00:00,2.1,11.5,187.0,98.0
2004-08-31 22:00:00,2.0,10.9,206.0,105.0
2004-08-31 23:00:00,1.8,10.4,200.0,104.0
2004-09-01 00:00:00,1.9,9.5,189.0,96.0
2004-09-01 01:00:00,1.3,7.0,136.0,79.0
2004-09-01 02:00:00,0.7,3.3,83.0,61.0
2004-09-01 03:00:00,0.5,2.6,77.5,54.5
2004-09-01 04:00:00,0.5,2.8,72.0,48.0
2004-09-01 05:00:00,0.6,4.3,121.0,63.0
2004-09-01 06:00:00,1.3,8.5,268.0,92.0
2004-09-01 07:00:00,3.6,20.9,451.0,99.0
2004-09-01 08:00:00,4.9,28.5,458.0,117.0
2004-09-01 09:00:00,3.9,18.7,487.0,142.0
2004-09-01 10:00:00,2.2,12.8,319.0,121.0
2004-09-01 11:00:00,1.9,11.2,269.0,122.0
2004-09-01 12:00:00,2.2,13.3,224.0,108.0
2004-09-01 13:00:00,2.0,11.3,162.0,80.0
2004-09-01 14:00:00,1.7,10.4,189.0,93.0
2004-09-01 15:00:00,2.0,12.3,213.0,108.0
2004-09-01 16:00:00,2.1,12.3,245.0,118.0
2004-09-01 17:00:00,3.2,19.4,341.0,149.0
2004-09-01 18:00:00,4.0,21.5,382.0,171.0
2004-09-01 19:00:00,4.4,25.7,358.0,154.0
2004-09-01 20:00:00,3.0,14.5,288.0,122.0
2004-09-01 21:00:00,2.2,11.4,252.0,126.0
2004-09-01 22:00:00,1.7,9.5,201.0,121.0
2004-09-01 23:00:00,1.9,11.6,225.0,125.0
2004-09-02 00:00:00,2.0,11.4,242.0,126.0
2004-09-02 01:00:00,1.5,7.5,167.0,96.0
2004-09-02 02:00:00,0.8,5.3,99.0,73.0
2004-09-02 03:00:00,0.6,3.1,93.0,69.0
2004-09-02 04:00:00,0.6,4.0,87.0,65.0
2004-09-02 05:00:00,0.7,4.6,164.0,90.0
2004-09-02 06:00:00,0.8,5.8,87.0,58.0
2004-09-02 07:00:00,2.9,20.0,93.0,27.0
2004-09-02 08:00:00,5.2,28.5,417.0,67.0
2004-09-02 09:00:00,3.3,18.7,406.0,96.0
2004-09-02 10:00:00,3.3406249999999997,15.8,403.97435897435895,95.72649572649573
2004-09-02 11:00:00,3.3812499999999996,14.3,401.94871794871796,95.45299145299145
2004-09-02 12:00:00,3.421875,14.4,399.9230769230769,95.17948717948718
2004-09-02 13:00:00,3.4625,11.6,397.8974358974359,94.90598290598291
2004-09-02 14:00:00,3.503125,11.1,395.87179487179486,94.63247863247864
2004-09-02 15:00:00,3.5437499999999997,13.5,393.84615384615387,94.35897435897436
2004-09-02 16:00:00,3.5843749999999996,13.7,391.8205128205128,94.08547008547009
2004-09-02 17:00:00,3.625,15.3,389.79487179487177,93.8119658119658
2004-09-02 18:00:00,3.665625,26.0,387.7692307692308,93.53846153846153
2004-09-02 19:00:00,3.70625,28.5,385.7435897435897,93.26495726495726
2004-09-02 20:00:00,3.7468749999999997,17.0,383.71794871794873,92.99145299145299
2004-09-02 21:00:00,3.7874999999999996,12.0,381.6923076923077,92.71794871794872
2004-09-02 22:00:00,3.8281249999999996,10.1,379.6666666666667,92.44444444444444
2004-09-02 23:00:00,3.8687499999999995,9.7,377.64102564102564,92.17094017094017
2004-09-03 00:00:00,3.909375,9.6,375.61538461538464,91.8974358974359
2004-09-03 01:00:00,3.9499999999999997,8.5,373.5897435897436,91.62393162393163
2004-09-03 02:00:00,3.9906249999999996,5.7,371.56410256410254,91.35042735042735
2004-09-03 03:00:00,4.03125,3.1,369.53846153846155,91.07692307692308
2004-09-03 04:00:00,4.0718749999999995,2.7,367.5128205128205,90.80341880341881
2004-09-03 05:00:00,4.1125,3.3,365.4871794871795,90.52991452991454
2004-09-03 06:00:00,4.153124999999999,5.1,363.46153846153845,90.25641025641026
2004-09-03 07:00:00,4.19375,18.0,361.43589743589746,89.98290598290598
2004-09-03 08:00:00,4.234375,28.5,359.4102564102564,89.7094017094017
2004-09-03 09:00:00,4.2749999999999995,20.0,357.38461538461536,89.43589743589743
2004-09-03 10:00:00,4.315625,18.9,355.35897435897436,89.16239316239316
2004-09-03 11:00:00,4.356249999999999,17.0,353.3333333333333,88.88888888888889
2004-09-03 12:00:00,4.396875,13.4,351.3076923076923,88.61538461538461
2004-09-03 13:00:00,4.4375,11.2,349.28205128205127,88.34188034188034
2004-09-03 14:00:00,4.4781249999999995,11.6,347.2564102564103,88.06837606837607
2004-09-03 15:00:00,4.51875,13.5,345.2307692307692,87.7948717948718
2004-09-03 16:00:00,4.559374999999999,13.9,343.2051282051282,87.52136752136752
2004-09-03 17:00:00,4.6,21.9,341.1794871794872,87.24786324786325
2004-09-03 18:00:00,4.3,23.2,339.15384615384613,86.97435897435898
2004-09-03 19:00:00,4.9,24.5,337.12820512820514,86.7008547008547
2004-09-03 20:00:00,4.0,16.3,335.1025641025641,86.42735042735043
2004-09-03 21:00:00,2.6,13.1,333.0769230769231,86.15384615384616
2004-09-03 22:00:00,1.3,8.1,331.05128205128204,85.88034188034187
2004-09-03 23:00:00,1.5,8.1,329.025641025641,85.6068376068376
2004-09-04 00:00:00,2.2,11.4,327.0,85.33333333333333
2004-09-04 01:00:00,1.2,6.7,324.97435897435895,85.05982905982906
2004-09-04 02:00:00,0.9,6.2,322.94871794871796,84.78632478632478
2004-09-04 03:00:00,0.8,4.5,320.9230769230769,84.51282051282051
2004-09-04 04:00:00,0.8,4.7,318.8974358974359,84.23931623931624
2004-09-04 05:00:00,0.8,4.6,316.87179487179486,83.96581196581197
2004-09-04 06:00:00,1.0,5.3,314.8461538461538,83.6923076923077
2004-09-04 07:00:00,1.7,9.1,312.8205128205128,83.41880341880342
2004-09-04 08:00:00,1.9,11.0,310.79487179487177,83.14529914529915
2004-09-04 09:00:00,2.0,10.3,308.7692307692308,82.87179487179488
2004-09-04 10:00:00,2.2,11.2,306.7435897435897,82.5982905982906
2004-09-04 11:00:00,2.3,12.9,304.71794871794873,82.32478632478632
2004-09-04 12:00:00,2.3,13.2,302.6923076923077,82.05128205128204
2004-09-04 13:00:00,1.8,9.8,300.66666666666663,81.77777777777777
2004-09-04 14:00:00,1.4,7.9,298.64102564102564,81.5042735042735
2004-09-04 15:00:00,1.6,8.3,296.61538461538464,81.23076923076923
2004-09-04 16:00:00,2.3,11.9,294.5897435897436,80.95726495726495
2004-09-04 17:00:00,2.4,12.3,292.56410256410254,80.68376068376068
2004-09-04 18:00:00,2.1,10.0,290.53846153846155,80.41025641025641
2004-09-04 19:00:00,1.8,9.1,288.5128205128205,80.13675213675214
2004-09-04 20:00:00,1.7,7.8,286.48717948717945,79.86324786324786
2004-09-04 21:00:00,1.9,10.3,284.46153846153845,79.58974358974359
2004-09-04 22:00:00,1.6,8.0,282.43589743589746,79.31623931623932
2004-09-04 23:00:00,2.6,13.3,280.4102564102564,79.04273504273505
2004-09-05 00:00:00,5.6,28.5,278.38461538461536,78.76923076923077
2004-09-05 01:00:00,3.0,18.5,276.35897435897436,78.4957264957265
2004-09-05 02:00:00,1.5,7.3,274.3333333333333,78.22222222222223
2004-09-05 03:00:00,0.9,4.2,272.30769230769226,77.94871794871796
2004-09-05 04:00:00,1.1,5.1,270.28205128205127,77.67521367521367
2004-09-05 05:00:00,0.9,4.4,268.2564102564103,77.4017094017094
2004-09-05 06:00:00,0.7,2.2,266.2307692307692,77.12820512820512
2004-09-05 07:00:00,0.6,2.9,264.2051282051282,76.85470085470085
2004-09-05 08:00:00,0.7,2.5,262.1794871794872,76.58119658119658
2004-09-05 09:00:00,0.8,2.8,260.15384615384613,76.3076923076923
2004-09-05 10:00:00,0.9,3.0,258.1282051282051,76.03418803418803
2004-09-05 11:00:00,1.0,2.7,256.1025641025641,75.76068376068376
2004-09-05 12:00:00,0.9,3.0,254.07692307692307,75.48717948717949
2004-09-05 13:00:00,0.7,2.4,252.05128205128204,75.21367521367522
2004-09-05 14:00:00,0.6,2.2,250.02564102564102,74.94017094017094
2004-09-05 15:00:00,0.6,1.9,248.0,74.66666666666666
2004-09-05 16:00:00,0.8,2.7,245.97435897435895,74.39316239316238
2004-09-05 17:00:00,0.9,3.4,243.94871794871793,74.11965811965811
2004-09-05 18:00:00,1.1,4.3,241.9230769230769,73.84615384615384
2004-09-05 19:00:00,1.7,7.0,239.89743589743588,73.57264957264957
2004-09-05 20:00:00,1.5,5.5,237.87179487179486,73.2991452991453
2004-09-05 21:00:00,1.6,7.0,235.84615384615384,73.02564102564102
2004-09-05 22:00:00,1.7,6.7,233.82051282051282,72.75213675213675
2004-09-05 23:00:00,1.3,5.1,231.7948717948718,72.47863247863248
2004-09-06 00:00:00,1.3,4.1,229.76923076923075,72.2051282051282
2004-09-06 01:00:00,1.0,3.2,227.74358974358972,71.93162393162393
2004-09-06 02:00:00,0.6,1.7,225.7179487179487,71.65811965811966
2004-09-06 03:00:00,0.5,1.0,223.69230769230768,71.38461538461539
2004-09-06 04:00:00,0.45,1.0,221.66666666666666,71.11111111111111
2004-09-06 05:00:00,0.4,1.9,219.64102564102564,70.83760683760684
2004-09-06 06:00:00,0.7,3.1,217.6153846153846,70.56410256410257
2004-09-06 07:00:00,1.8,7.8,215.58974358974356,70.2905982905983
2004-09-06 08:00:00,1.9,8.5,213.56410256410254,70.01709401709402
2004-09-06 09:00:00,1.7,8.0,211.53846153846152,69.74358974358974
2004-09-06 10:00:00,1.3,5.7,209.5128205128205,69.47008547008546
2004-09-06 11:00:00,1.4,6.6,207.48717948717947,69.19658119658119
2004-09-06 12:00:00,1.3,5.3,205.46153846153845,68.92307692307692
2004-09-06 13:00:00,1.4,6.0,203.43589743589743,68.64957264957265
2004-09-06 14:00:00,1.2,5.4,201.4102564102564,68.37606837606837
2004-09-06 15:00:00,1.3,6.1,199.38461538461536,68.1025641025641
2004-09-06 16:00:00,1.5,6.7,197.35897435897434,67.82905982905983
2004-09-06 17:00:00,2.3,11.7,195.33333333333331,67.55555555555556
2004-09-06 18:00:00,2.6,13.5,193.3076923076923,67.28205128205128
2004-09-06 19:00:00,2.9,13.5,191.28205128205127,67.008547008547
2004-09-06 20:00:00,1.8,8.5,189.25641025641025,66.73504273504273
2004-09-06 21:00:00,1.3,5.5,187.23076923076923,66.46153846153845
2004-09-06 22:00:00,1.3,5.8,185.20512820512818,66.18803418803418
2004-09-06 23:00:00,1.2,4.8,183.17948717948715,65.91452991452991
2004-09-07 00:00:00,1.2,5.2,181.15384615384613,65.64102564102564
2004-09-07 01:00:00,0.8,3.0,179.1282051282051,65.36752136752136
2004-09-07 02:00:00,0.6,2.7,177.1025641025641,65.09401709401709
2004-09-07 03:00:00,0.6,3.6,175.07692307692307,64.82051282051282
2004-09-07 04:00:00,0.6,4.4,173.05128205128204,64.54700854700855
2004-09-07 05:00:00,0.7,4.0,171.02564102564102,64.27350427350427
2004-09-07 06:00:00,1.3,7.7,169.0,64.0
2004-09-07 07:00:00,2.5,13.9,231.0,72.0
2004-09-07 08:00:00,3.4,22.0,232.0,73.0
2004-09-07 09:00:00,2.1,10.2,145.0,64.0
2004-09-07 10:00:00,2.2,10.4,170.0,74.0
2004-09-07 11:00:00,1.7,8.0,214.0,89.0
2004-09-07 12:00:00,2.1,10.1,222.48387096774195,92.19354838709677
2004-09-07 13:00:00,2.2,10.7,230.96774193548387,95.38709677419355
2004-09-07 14:00:00,1.4,7.9,239.4516129032258,98.58064516129032
2004-09-07 15:00:00,1.4,7.1,247.93548387096774,101.7741935483871
2004-09-07 16:00:00,1.6,9.0,256.4193548387097,104.96774193548387
2004-09-07 17:00:00,2.3,11.2,264.9032258064516,108.16129032258064
2004-09-07 18:00:00,3.3,16.0,273.38709677419354,111.35483870967742
2004-09-07 19:00:00,4.1,19.9,281.8709677419355,114.54838709677419
2004-09-07 20:00:00,3.3,15.3,290.35483870967744,117.74193548387098
2004-09-07 21:00:00,2.2,11.1,298.8387096774194,120.93548387096774
2004-09-07 22:00:00,2.2600000000000002,10.0,307.3225806451613,124.12903225806451
2004-09-07 23:00:00,2.3200000000000003,12.227272727272727,315.80645161290323,127.32258064516128
2004-09-08 00:00:00,2.3800000000000003,14.454545454545453,324.2903225806452,130.51612903225805
2004-09-08 01:00:00,2.44,16.68181818181818,332.7741935483871,133.70967741935485
2004-09-08 02:00:00,2.5,18.909090909090907,341.258064516129,136.90322580645162
2004-09-08 03:00:00,2.56,21.136363636363637,349.741935483871,140.09677419354838
2004-09-08 04:00:00,2.62,23.363636363636363,358.2258064516129,143.29032258064515
2004-09-08 05:00:00,2.68,25.59090909090909,366.7096774193549,146.48387096774195
2004-09-08 06:00:00,2.74,27.818181818181817,375.19354838709677,149.67741935483872
2004-09-08 07:00:00,2.8,28.5,383.6774193548387,152.8709677419355
2004-09-08 08:00:00,2.8600000000000003,28.5,392.1612903225806,156.06451612903226
2004-09-08 09:00:00,2.92,28.5,400.64516129032256,159.25806451612902
2004-09-08 10:00:00,2.98,28.5,409.1290322580645,162.4516129032258
2004-09-08 11:00:00,3.04,28.5,417.61290322580646,165.64516129032256
2004-09-08 12:00:00,3.1,28.5,426.0967741935484,168.83870967741936
2004-09-08 13:00:00,3.16,27.566666666666666,434.58064516129036,172.03225806451613
2004-09-08 14:00:00,3.2199999999999998,25.833333333333332,443.06451612903226,175.2258064516129
2004-09-08 15:00:00,3.2800000000000002,24.099999999999998,451.5483870967742,178.4193548387097
2004-09-08 16:00:00,3.34,22.366666666666667,460.0322580645161,181.61290322580646
2004-09-08 17:00:00,3.4,20.633333333333333,468.51612903225805,184.80645161290323
2004-09-08 18:00:00,4.0,18.9,477.0,188.0
2004-09-08 19:00:00,4.7,24.1,502.0,176.0
2004-09-08 20:00:00,3.8,18.1,420.0,163.0
2004-09-08 21:00:00,2.8,15.8,344.0,155.0
2004-09-08 22:00:00,2.6,14.6,307.0,146.0
2004-09-08 23:00:00,2.0,10.6,251.0,131.0
2004-09-09 00:00:00,1.4,7.5,180.0,119.0
2004-09-09 01:00:00,1.2,7.4,141.0,98.0
2004-09-09 02:00:00,0.6,3.8,105.0,89.0
2004-09-09 03:00:00,0.3,2.3,89.5,78.5
2004-09-09 04:00:00,0.2,2.3,74.0,68.0
2004-09-09 05:00:00,0.4,2.7,91.0,65.0
2004-09-09 06:00:00,0.6,4.9,143.0,81.0
2004-09-09 07:00:00,3.0,18.2,553.0,136.0
2004-09-09 08:00:00,3.2,21.4,542.0,130.0
2004-09-09 09:00:00,3.5,21.3,590.0,157.0
2004-09-09 10:00:00,3.1,19.9,590.0,171.0
2004-09-09 11:00:00,2.2,14.8,387.0,143.0
2004-09-09 12:00:00,1.7,12.6,252.0,116.0
2004-09-09 13:00:00,2.0,13.0,310.0,129.0
2004-09-09 14:00:00,2.5,16.2,396.0,168.0
2004-09-09 15:00:00,2.4,15.0,329.0,152.0
2004-09-09 16:00:00,2.9,16.2,393.0,175.0
2004-09-09 17:00:00,4.2,22.7,522.0,212.0
2004-09-09 18:00:00,5.4,28.5,631.0,220.0
2004-09-09 19:00:00,4.3,22.3,435.0,175.0
2004-09-09 20:00:00,3.6,16.6,407.0,165.0
2004-09-09 21:00:00,2.0,11.0,255.0,136.0
2004-09-09 22:00:00,1.5,11.3,180.0,111.0
2004-09-09 23:00:00,1.5,9.3,186.0,114.0
2004-09-10 00:00:00,1.2,7.3,147.0,96.0
2004-09-10 01:00:00,1.0,5.5,101.0,75.0
2004-09-10 02:00:00,0.5,3.5,69.0,58.0
2004-09-10 03:00:00,0.5,2.8,59.0,49.5
2004-09-10 04:00:00,0.4,2.9,49.0,41.0
2004-09-10 05:00:00,0.5,3.6,91.0,55.0
2004-09-10 06:00:00,0.7,5.5,144.0,73.0
2004-09-10 07:00:00,2.4,15.5,430.0,108.0
2004-09-10 08:00:00,4.1,28.3,606.0,147.0
2004-09-10 09:00:00,3.0,17.8,519.0,150.0
2004-09-10 10:00:00,2.0,12.8,353.0,131.0
2004-09-10 11:00:00,2.5,15.7,429.0,144.0
2004-09-10 12:00:00,2.4,15.4,345.0,151.0
2004-09-10 13:00:00,2.6,15.6,417.0,165.0
2004-09-10 14:00:00,1.9,12.6,276.0,135.0
2004-09-10 15:00:00,2.1,12.2,280.0,143.0
2004-09-10 16:00:00,2.5,13.4,365.0,153.0
2004-09-10 17:00:00,2.7,14.3,363.0,149.0
2004-09-10 18:00:00,3.3,16.5,393.0,164.0
2004-09-10 19:00:00,3.2,17.4,385.0,180.0
2004-09-10 20:00:00,2.6,12.9,307.0,159.0
2004-09-10 21:00:00,1.4,8.2,194.0,119.0
2004-09-10 22:00:00,1.6,9.2,205.0,127.0
